ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Timepoint;Organoids Selected - Number of Objects;Organoids Selected - Cell Area [µm²] - Mean per Well;Organoids Selected - Cell Area [µm²] - StdDev per Well;Organoids Selected - Cell Area [µm²] - Sum per Well;Organoids Selected - Cell Area [µm²] - Max per Well;Organoids Selected - Cell Area [µm²] - Min per Well;Organoids Selected - Cell Area [µm²] - Median per Well;Organoids Selected - Cell Roundness - Mean per Well;Organoids Selected - Cell Roundness - StdDev per Well;Organoids Selected - Cell Roundness - Sum per Well;Organoids Selected - Cell Roundness - Max per Well;Organoids Selected - Cell Roundness - Min per Well;Organoids Selected - Cell Roundness - Median per Well;Organoids Selected - Intensity Cell Channel2 Mean - Mean per Well;Organoids Selected - Intensity Cell Channel2 Mean - StdDev per Well;Organoids Selected - Intensity Cell Channel2 Mean - Sum per Well;Organoids Selected - Intensity Cell Channel2 Mean - Max per Well;Organoids Selected - Intensity Cell Channel2 Mean - Min per Well;Organoids Selected - Intensity Cell Channel2 Mean - Median per Well;Number of Analyzed Fields;Link
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E24;5;24;1;92;4254.74143702;6947.447092;391436.212206;50062.9782019;1000.76982561;2380.02228208;0.468025929426;0.148363133623;43.0583855072;0.805832060679;0.0647267403671;0.4628037968;2573.83590402;390.269572882;236792.90317;3824.76198486;2005.52472527;2451.35650051;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;68;5346.63471258;3382.09183635;363571.160455;19256.301953;1249.89763327;4206.9595382;0.880308403642;0.0563243874249;59.8609714477;0.972268310916;0.65664301603;0.889659472784;5274.216551;915.781877026;358646.725468;8815.46649073;3295.34077892;5015.83349782;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F2;6;2;1;75;9890.14683874;33995.8396217;741761.012905;298781.960734;1509.67192842;5360.50645953;0.747236312264;0.134353018315;56.0427234198;0.945276822913;0.100757856253;0.768340270017;3347.59360649;524.905716142;251069.520487;4553.55109653;2185.94036119;3399.66168697;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;68;5049.34720556;3420.92713317;343355.609978;16296.5784262;1041.22647814;4116.99671877;0.595142225007;0.164550064372;40.4696713005;0.83056305643;0.141410496136;0.625437669926;2450.64083414;321.566690713;166643.576722;4030.81266371;1996.59291023;2470.2563425;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F4;6;4;1;62;9868.65856364;32021.373665;611856.830946;256968.945701;1164.72573321;5690.54757223;0.776102763211;0.112176768687;48.1183713191;0.920404958211;0.174253541318;0.782247591429;3257.48188723;494.501604812;201963.877008;4597.89029586;2258.80606958;3198.13593521;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F5;6;5;1;67;10825.6345217;41999.3156947;725317.512952;348007.060369;1092.32961817;4609.92909032;0.746732492551;0.166696061131;50.0310770009;0.945340541218;0.203642231252;0.79688021685;3209.61435675;568.922548007;215044.161902;4796.52068459;2099.34550924;3261.98092567;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F6;6;6;1;80;5831.73330468;5680.27779214;466538.664374;41013.4638214;1006.09306937;4486.96215962;0.534936929658;0.202366360728;42.7949543726;0.737362511262;0.0667525420417;0.631030690893;2205.07709087;203.056391978;176406.167269;2609.3530446;1850.67830688;2230.90086703;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F7;6;7;1;61;5164.92524806;2731.78008584;315060.440132;13081.3391993;1381.91407835;4542.85621903;0.849918454045;0.0874146325047;51.8450256968;0.99681444555;0.519780794673;0.859203758477;4508.72485237;1070.33486941;275032.215995;7889.21830458;2813.75747508;4330.65154536;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;68;3729.62113953;1860.34878306;253614.237488;9990.66387612;1017.80420562;3403.68205583;0.644910961691;0.123292936578;43.853945395;0.897589005973;0.188871503355;0.663362257892;2576.43629203;270.980180045;175197.667858;3348.33994032;1958.09397418;2595.44144736;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F9;6;9;1;66;10236.4848202;30855.6475907;675607.998135;254726.795432;1213.69957574;5555.86950528;0.737271942667;0.139460912549;48.659948216;0.922443888085;0.167738746916;0.775429624461;3166.91499937;558.653355987;209016.389959;4166.81519489;2200.67153652;3222.3322711;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;51;7559.31926161;4295.07649593;385525.282342;19521.399492;1647.01161726;6595.49901029;0.877287346926;0.0711265826558;44.7416546932;0.983925960938;0.728030674201;0.875523172838;4812.99759176;1181.8463426;245462.87718;8934.12539349;2887.83193277;4754.16405797;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F11;6;11;1;57;11623.1813279;34908.4605116;662521.335692;269058.032265;2134.62074506;6261.19930258;0.776994087525;0.118775580258;44.288662989;0.932823609516;0.168459836915;0.782455841135;3202.34321701;506.482505422;182533.56337;4469.38249789;2190.05277247;3209.28844953;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F12;6;12;1;50;6805.14964227;4013.15815908;340257.482113;20646.7332214;1675.75713353;5800.73871793;0.895940351578;0.0776561599149;44.7970175789;1.00172588079;0.655254802464;0.91548327097;4859.30729751;1168.75604915;242965.364876;8233.65466921;2971.6359447;4760.43218943;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F13;6;13;1;71;6518.43943382;3391.5328604;462809.199801;18588.7671864;1532.02955219;5557.4664784;0.890588364942;0.0687951349715;63.2317739109;0.984150024004;0.71214277087;0.911231335191;4513.39414804;875.183741374;320450.984511;7068.37989691;2678.25328084;4533.59625718;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F14;6;14;1;50;9580.45471249;18262.2043246;479022.735625;132745.729475;1807.77357861;5946.06327239;0.831496175528;0.139923966085;41.5748087764;0.978554107526;0.247821511129;0.853607845823;4175.98050923;1126.79110804;208799.025461;7750.88766617;2632.09957886;3904.31862279;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F15;6;15;1;76;5600.64078695;2934.37355012;425648.699808;13839.3691097;1111.49329568;5325.37305076;0.680306771677;0.181389549438;51.7033146475;0.893748742686;0.122176357798;0.717011581388;2666.04277928;499.398499056;202619.251226;5118.44241865;1862.02798982;2714.32104243;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F16;6;16;1;61;5323.48809887;6841.4763908;324732.774031;54733.592271;1512.86587468;3978.59238119;0.808114003321;0.102096420901;49.2949542026;0.970726210264;0.421966864868;0.805541513844;3909.28859314;767.797584881;238466.604182;5586.41975526;2586.93455313;3733.31822415;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;61;14424.7862965;62630.0145806;879911.964088;494646.45604;1508.60727967;5409.48030206;0.715961563784;0.158954802464;43.6736553908;0.908864841368;0.118472937373;0.773469025569;2822.57028211;438.662525285;172176.787209;4076.79403386;2037.29670782;2682.15544892;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;70;21104.8515788;122306.822796;1477339.61052;1029284.3131;1129.59232444;5764.54066041;0.607818469128;0.172510873524;42.547292839;0.833240826415;0.069528010305;0.640030005087;2358.37026005;268.301269358;165085.918204;3078.24416202;1883.0161257;2359.78619181;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F19;6;19;1;55;10007.2723966;34948.4531078;550399.981815;261473.474565;1415.98283837;3862.54566737;0.601595466431;0.134835226166;33.0877506537;0.774625972537;0.0830017325186;0.634525651415;2193.33337188;257.678223718;120633.335453;3849.63467384;1962.71017102;2156.89481409;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F20;6;20;1;68;18119.0065818;88991.0896794;1232092.44756;737253.290095;1258.41482327;5617.08680844;0.672066559114;0.158660710735;45.7005260197;0.868800273967;0.038699055247;0.706361409472;2513.6567682;311.83652241;170928.660237;3191.64575963;1803.9083558;2520.89164683;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F21;6;21;1;47;7928.68841922;4764.99479299;372648.355703;28014.1025759;1797.1270911;7046.91008057;0.863364756678;0.0685564749406;40.5781435639;0.980426615829;0.673797077127;0.861831504931;4541.55860609;822.477389756;213453.254486;6411.50204842;2973.9340893;4443.50359472;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F22;6;22;1;54;7155.56340028;4328.95580263;386400.423615;21678.3778608;1775.83411609;5786.89828417;0.872750620407;0.0669954741789;47.128533502;0.973437981301;0.681493752787;0.888796444081;4698.33366895;917.520256241;253710.018123;8790.70317258;3180.14196242;4566.57154008;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;80;3573.66653699;3172.16384511;285893.322959;22925.0815478;1008.22236687;2698.35225853;0.506479125103;0.114750054248;40.5183300083;0.717315397089;0.172402542383;0.525191388855;2357.21404291;226.613216074;188577.123433;3068.52965216;2035.63652024;2341.68390476;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F24;6;24;1;82;2858.01062056;2232.48800318;234356.870886;15222.3478368;1078.48918441;2325.19287142;0.500568595882;0.111128784582;41.0466248624;0.709269946916;0.221481462163;0.508968338961;2520.95545792;247.812685347;206718.347549;3194.23047417;2055.45232068;2465.77127789;1;http://columbus.science.uu.nl/browse/measurement/4655/well=6.24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G1;7;1;1;73;15805.6295099;94003.7011555;1153810.95422;807376.380057;1036.96788314;4285.21122137;0.621145724316;0.189280443369;45.3436378751;0.814204911406;0.0722660426197;0.69083007026;2830.55941618;406.848745435;206630.837381;3645.66060086;1973.87046005;2916.21898009;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G2;7;2;1;81;10566.8885826;53355.4831053;855917.975194;483672.056719;1002.89912311;3750.75754855;0.593692961054;0.205910303894;48.0891298454;0.890160060368;0.0644257577525;0.677535803882;2576.97021721;322.970515078;208734.587594;3154.42990306;1891.15971573;2641.86886598;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G3;7;3;1;76;21996.3155982;143703.862429;1671719.98546;1257641.88828;1014.61025937;4083.9926075;0.548358510129;0.19485655135;41.6752467698;0.79802267826;0.00391967826903;0.616520436156;2295.55549127;243.010099559;174462.217337;2730.65792235;1791.72684809;2374.26363846;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G4;7;4;1;63;10095.8275138;30032.2247876;636037.133371;238995.545493;1116.81653943;4410.83977395;0.592931932823;0.165343943194;37.3547117678;0.826045360135;0.0117536488928;0.621207546948;2154.11893052;194.935737411;135709.492622;3338.2094847;1896.17471938;2136.87305699;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G5;7;5;1;83;4652.50221326;3903.03815897;386157.6837;20116.5381436;1019.93350312;3226.95036323;0.508000218839;0.19637812644;42.1640181637;0.856291607961;0.0655361871628;0.596375302986;2086.95470753;169.252161724;173217.240725;2448.22070122;1765.25509097;2113.21078735;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G6;7;6;1;100;15267.7018736;105371.324471;1526770.18736;1057849.90373;1022.06280063;4101.55931189;0.564837102062;0.191141316348;56.4837102062;0.80264818435;0.0180688126926;0.637415685955;2250.96274362;211.995966015;225096.274362;2639.42130812;1814.49538867;2300.12169395;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G7;7;7;1;57;35327.5484051;234299.633347;2013670.25909;1773111.80923;1063.5841019;3680.490731;0.539040946579;0.164020275817;30.725333955;0.800151384597;-0.0155102743438;0.581975532102;2187.54278832;180.397511815;124689.938935;2556.08175574;1834.93328308;2213.16146165;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G8;7;8;1;64;23403.7077018;159960.900586;1497837.29291;1282772.92204;1052.93761439;2509.90942966;0.497613794238;0.191166103091;31.8472828312;0.69629475426;0.053445115584;0.582504936435;2213.54705163;217.540910994;141667.011304;2717.98139258;1794.61450777;2205.83239654;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G9;7;9;1;81;14661.0413566;84375.7343957;1187544.34989;763886.543242;1013.54561062;4053.11779373;0.554551768968;0.201414675264;44.9186932864;0.821505345049;0.0422601172558;0.652960001572;2437.91042274;297.94613139;197470.744242;3014.62305207;1918.2936828;2442.9561753;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G10;7;10;1;72;16822.7662845;65605.6654043;1211239.17248;468576.402083;1016.73955687;5159.82017003;0.552382188257;0.191254626301;39.7715175545;0.762157612378;0.000897443479126;0.625977708366;2253.51958382;200.996226204;162253.410035;2762.21134517;1915.23889437;2293.27392334;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G11;7;11;1;74;5401.62492074;3912.006367;399720.244135;23783.1884408;1073.16594066;3921.10134865;0.599834278592;0.159051743466;44.3877366158;0.824033455415;0.14895629523;0.64484561803;2318.05709637;242.13619987;171536.225131;2858.54308312;1846.22933227;2301.44518669;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G12;7;12;1;61;18187.5516867;98895.8193735;1109440.65289;777520.435142;1106.17005193;5440.35511583;0.594312762489;0.179523705663;36.2530785118;0.816631677628;0.0236709144692;0.650383256698;2441.67667382;303.316852629;148942.277103;3511.33467345;1736.4550931;2452.35668858;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G13;7;13;1;56;18091.157965;94715.8666505;1013104.84604;713747.974978;1093.39426692;5190.6949838;0.666820859211;0.21308335857;37.3419681158;0.953413009729;0.0850330153176;0.722606512515;2791.24417504;489.390462835;156309.673802;3868.07642054;2007.36927536;2795.99569515;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;80;14621.9391739;73147.2924205;1169755.13391;659346.553118;1203.05308824;5238.60417758;0.694800921536;0.173395692773;55.5840737229;0.928460534024;0.0851513122237;0.732131040832;2802.25948098;500.782496803;224180.758478;4490.471493;1972.23117223;2786.57239042;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G15;7;15;1;63;4441.41040236;3791.4287596;279808.855349;22702.5699589;1123.20443194;3609.15926471;0.558371595468;0.191124110598;35.1774105145;0.807581190197;0.109171715694;0.605806173211;2438.45485192;312.752712971;153622.655671;3080.97838117;1832.99444101;2500.21092279;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G16;7;16;1;57;4434.9718123;2921.2217667;252793.393301;16061.2910523;1111.49329568;3504.82368715;0.662829358754;0.142153898136;37.781273449;0.889319507537;0.272043795109;0.691454680652;2870.05152582;604.704264538;163592.936972;5946.50556808;2005.38219178;2864.58045255;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;68;7743.69137467;6749.89340179;526571.013477;47475.8817378;1206.24703449;5958.8390574;0.595409411249;0.159729935026;40.4878399649;0.804307110155;0.0890399174807;0.631919178462;2376.69408359;257.384311419;161615.197684;2813.20388741;1824.16393296;2412.86394713;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G18;7;18;1;80;5041.11183434;4033.84679487;403288.946747;26916.449714;1017.80420562;4008.93487058;0.57384093732;0.192758372601;45.9072749856;0.788186705978;0.0782529636629;0.649613869582;2374.58639001;272.822151741;189966.911201;3007.884213;1869.20903955;2380.53338698;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G19;7;19;1;71;21028.1623801;125062.733419;1492999.52899;1059591.66909;1408.53029711;5372.21759579;0.612054654498;0.159117958569;43.4558804694;0.896925592059;0.0367442028224;0.633246835978;2399.19001638;328.199701319;170342.491163;4151.5967176;1861.4994857;2382.79075883;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G20;7;20;1;67;22017.9690317;137620.137377;1475203.92512;1131324.50796;1005.02842062;4435.32669522;0.555459994554;0.183682055183;37.2158196351;0.817385379489;0.0446293850481;0.621542327079;2295.69383095;251.402981841;153811.486673;2853.48211619;1781.89435337;2321.32752501;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G21;7;21;1;43;16886.8147417;72451.644537;726133.033895;480524.955012;1097.65286192;5233.81325821;0.695560775737;0.161907352053;29.9091133567;0.9699818121;0.0739257463357;0.736244711902;2772.28066782;1083.5144409;119208.068716;9462.9265405;2171.05404939;2655.52050847;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G22;7;22;1;68;6055.00189014;9123.2560394;411740.12853;70908.8007397;1028.45069313;4235.17273009;0.519400147633;0.172823232265;35.319210039;0.767415137343;0.0451483076075;0.563782644837;2126.49082422;182.230734406;144601.376047;2421.1440158;1698.0665362;2156.62590335;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G23;7;23;1;75;3714.02006899;2992.26847007;278551.505174;20415.7044425;1031.64463938;2883.06881677;0.509833546571;0.128503437338;38.2375159928;0.849755256579;0.147835413352;0.524064478483;2546.54912556;248.50947307;190991.184417;3111.34236111;2058.48614958;2528.5564277;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G24;7;24;1;71;4142.98314532;8878.07122074;294151.803318;75608.160325;1026.32139563;2648.84609162;0.48468691222;0.134969624477;34.4127707676;0.730012808382;0.144557906721;0.503309057429;2603.45537875;261.221302059;184845.331891;3268.61785006;2086.04859086;2597.25137318;1;http://columbus.science.uu.nl/browse/measurement/4655/well=7.24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H1;8;1;1;53;5192.47274634;3917.92700141;275201.055556;22062.7160598;1039.09718064;4557.76130154;0.682408113168;0.117301573986;36.1676299979;0.823718251028;0.154325295712;0.706853775968;3083.1910861;365.645608054;163409.127563;3913.07999591;2103.57142857;3085.35553433;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H2;8;2;1;65;22726.3689533;134214.698086;1477213.98196;1083165.12172;1098.71751067;3664.52099974;0.608799515848;0.200274943701;39.5719685301;0.872299172807;0.0481558662673;0.677102096517;2673.06273622;335.076255289;173749.077855;3320.70230569;1984.12010981;2728.62451015;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H3;8;3;1;48;13998.5340979;64803.8953686;671929.636701;453396.640196;1079.55383316;4752.05969853;0.741085930415;0.108535517796;35.5721246599;0.894043983867;0.165885826838;0.740577691915;3079.20360042;363.119814149;147801.77282;3981.17041857;2350.67977528;3068.31224785;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H4;8;4;1;54;12487.6595107;56910.5447047;674333.61358;422500.533452;1210.50562949;4391.14377206;0.664298253605;0.171049739516;35.8721056947;0.908641132609;0.0929104123583;0.722526766486;2923.69333339;472.132762306;157879.440003;3918.99178734;2020.81918634;2898.60574088;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H5;8;5;1;54;24563.8125637;140754.820006;1326445.87844;1039368.66607;1051.87296564;4194.18375319;0.638068015727;0.158874234675;34.4556728492;0.815461264295;0.0244058758627;0.678063046144;2466.40000152;258.898918201;133185.600082;3097.97470841;1928.54866494;2519.21978203;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H6;8;6;1;47;20522.8035764;100012.420692;964571.768091;691212.554873;1106.17005193;5694.80616724;0.735971808182;0.127429716414;34.5906749846;0.93387935489;0.0994446957924;0.756343505389;3001.25641269;473.488214115;141059.051396;3908.06694561;2181.12244009;3026.6118803;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H7;8;7;1;62;25541.2497915;102837.243916;1583557.48707;672204.316079;1022.06280063;3967.4135693;0.561209307928;0.221116101792;34.7949770915;0.775912158875;0.0187082434025;0.651179003288;2340.34610231;290.561312164;145101.458343;2989.62079253;1868.3132015;2315.32362722;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;59;3594.75943924;2173.20128639;212090.806915;13344.3074407;1010.35166437;3195.01090071;0.665978412406;0.123491486285;39.292726332;0.84353916374;0.234757286293;0.702456892583;2760.47471568;344.767769927;162868.008225;3471.73675442;2027.97904624;2752.63976131;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H9;8;9;1;44;12178.7106312;48888.6374164;535863.267773;328654.940029;1173.24292322;4290.53446513;0.735905767707;0.151278939305;32.3798537791;0.901800181172;0.128484797226;0.773137379959;2942.4536022;477.758248703;129467.958497;4441.5433046;2241.83150199;2962.17682001;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H10;8;10;1;53;5777.08543672;4171.93599262;306185.528146;21210.9970592;1046.54972189;4473.65405024;0.655971607268;0.12693792511;34.7664951852;0.894288680311;0.267358557643;0.699217673569;2402.60750301;319.685468406;127338.19766;3084.00486669;1782.92348828;2379.14255716;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;29;20432.3349902;9091.84344977;592537.714717;45797.9953068;2725.50080167;18547.2458851;0.615796011432;0.138030794887;17.8580843315;0.884805241501;0.1478338931;0.628682176873;2936.60500949;671.998924092;85161.5452753;4996.37265625;2103.42124933;2845.41514798;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H12;8;12;1;6;34446.7103273;42891.0341041;206680.261964;117775.703392;3971.13983993;18695.2320614;0.394147486916;0.15416173776;2.36488492149;0.559098264733;0.141975084084;0.449120725567;8252.13067172;2611.39344833;49512.7840303;12148.9246999;4158.14128686;8384.02162431;1;http://columbus.science.uu.nl/browse/measurement/4655/well=8.12
